split,source,original,output,group,negative,md5,boxes
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/48_batch1.jpg,images/test/ansidd_48_batch1_00252.jpg,old_batch_1,0,0bf31bcf42a0072a4b8a37fbc90f4194,2
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/490_batch10.jpg,images/train/ansidd_490_batch10_00253.jpg,old_batch_10,0,f10cd3bf185ba0864dae3c2497fc7c3c,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/492_batch10.jpg,images/train/ansidd_492_batch10_00254.jpg,old_batch_10,0,ebb098cacd48bb624bba11402baa30d4,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/494_batch10.jpg,images/train/ansidd_494_batch10_00255.jpg,old_batch_10,0,8447a6ec30126ab0ac53a07298c4a2d9,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/497_batch10.jpg,images/train/ansidd_497_batch10_00256.jpg,old_batch_10,0,bb1de04c25ff8d65c462ce2418424f51,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/498_batch10.jpg,images/train/ansidd_498_batch10_00257.jpg,old_batch_10,0,e8f5b0a0e1d770fff0cc8a568f4a99ac,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/499_batch10.jpg,images/train/ansidd_499_batch10_00258.jpg,old_batch_10,0,117966aac022038b5ef7739198a0e12e,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/4_batch1.jpg,images/test/ansidd_4_batch1_00259.jpg,old_batch_1,0,55da871f4ca9a649d5c9bd16206386dc,2
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/500_batch11.jpg,images/test/ansidd_500_batch11_00260.jpg,old_batch_11,0,1aaaef852ded2c2b40f5ece647325086,9
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/501_batch11.jpg,images/test/ansidd_501_batch11_00261.jpg,old_batch_11,0,131da24b12c00cb159dd1bff8c5d9bf1,9
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/504_batch11.jpg,images/test/ansidd_504_batch11_00262.jpg,old_batch_11,0,fd94a07a18624accfac3a8392f199c81,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/507_batch11.jpg,images/test/ansidd_507_batch11_00263.jpg,old_batch_11,0,32896e4c9d5b1f2e457bdcd515ca6555,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/508_batch11.jpg,images/test/ansidd_508_batch11_00264.jpg,old_batch_11,0,5a1a2a1a9250f9d4b718beba8934e7c6,6
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/509_batch11.jpg,images/test/ansidd_509_batch11_00265.jpg,old_batch_11,0,be289797411e023cdfb1881cc7adfae3,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/50_batch2.jpg,images/train/ansidd_50_batch2_00266.jpg,old_batch_2,0,bbfd9088a0cbcf29ded2ad8cf1a16b0f,2
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/510_batch11.jpg,images/test/ansidd_510_batch11_00267.jpg,old_batch_11,0,56235937a9af6dd5f4ad53c53af04003,5
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/511_batch11.jpg,images/test/ansidd_511_batch11_00268.jpg,old_batch_11,0,ed2b9f9908b3c445ae7f95015a72cd1e,5
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/512_batch11.jpg,images/test/ansidd_512_batch11_00269.jpg,old_batch_11,0,8245356630b941536f43518b718a29dc,3
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/514_batch11.jpg,images/test/ansidd_514_batch11_00270.jpg,old_batch_11,0,c40b65dae195b7e225ee70ed203f400b,4
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/516_batch11.jpg,images/test/ansidd_516_batch11_00271.jpg,old_batch_11,0,dcf67606a56b1d0f22538058affd0ac0,5
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/517_batch11.jpg,images/test/ansidd_517_batch11_00272.jpg,old_batch_11,0,d418496714020dd0539bc85a9d033a90,5
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/518_batch11.jpg,images/test/ansidd_518_batch11_00273.jpg,old_batch_11,0,6377ba342116b0b8803313cf2c7b4bb8,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/51_batch2.jpg,images/train/ansidd_51_batch2_00274.jpg,old_batch_2,0,a52e212548502a52dd1fdf31289a2458,2
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/523_batch11.jpg,images/test/ansidd_523_batch11_00275.jpg,old_batch_11,0,23378c6ddc67b24d29fb863794072e64,1
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/524_batch11.jpg,images/test/ansidd_524_batch11_00276.jpg,old_batch_11,0,182b8b6672a60776930dcfd89ae65241,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/525_batch11.jpg,images/test/ansidd_525_batch11_00277.jpg,old_batch_11,0,2c04a79965fdf3bc0a1924bf877f1387,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/526_batch11.jpg,images/test/ansidd_526_batch11_00278.jpg,old_batch_11,0,bfa7bd9187152615574d82afc01db516,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/527_batch11.jpg,images/test/ansidd_527_batch11_00279.jpg,old_batch_11,0,9b9c9f94cec83b13194929f97bc92baa,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/52_batch2.jpg,images/train/ansidd_52_batch2_00280.jpg,old_batch_2,0,2f8b3b025be974eb08bf6ff67615f37a,2
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/530_batch11.jpg,images/test/ansidd_530_batch11_00281.jpg,old_batch_11,0,c4df3f7517ea2f2a01ad4abcefdfd8fe,1
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/531_batch11.jpg,images/test/ansidd_531_batch11_00282.jpg,old_batch_11,0,bdf7c528848717cf36c6601f1a5022c8,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/535_batch11.jpg,images/test/ansidd_535_batch11_00283.jpg,old_batch_11,0,3f40c99b86b50fa3613972a32afd40b9,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/539_batch11.jpg,images/test/ansidd_539_batch11_00284.jpg,old_batch_11,0,716bef200498a56a685c9d63923bfc1f,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/53_batch2.jpg,images/train/ansidd_53_batch2_00285.jpg,old_batch_2,0,2dd178da26ed3046402d455d213caf4f,2
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/540_batch11.jpg,images/test/ansidd_540_batch11_00286.jpg,old_batch_11,0,201b8c91cbdaaced53ee2f7b92a687aa,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/541_batch11.jpg,images/test/ansidd_541_batch11_00287.jpg,old_batch_11,0,77a8d806d1f4b7a95d9405e5e3f82d12,1
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/543_batch11.jpg,images/test/ansidd_543_batch11_00288.jpg,old_batch_11,0,fac69185e21db738d3b0189c0819c945,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/544_batch11.jpg,images/test/ansidd_544_batch11_00289.jpg,old_batch_11,0,cf7ce2bc6691ca5125817f8c301c85ee,7
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/546_batch11.jpg,images/test/ansidd_546_batch11_00290.jpg,old_batch_11,0,9b077a9f4fb17eeb235ca3d861ecd668,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/547_batch11.jpg,images/test/ansidd_547_batch11_00291.jpg,old_batch_11,0,1b72f10aee2663d7e49dacbbfa31650d,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/548_batch11.jpg,images/test/ansidd_548_batch11_00292.jpg,old_batch_11,0,c7a0c2de66038f4d3bbb4e4c19aeb10a,8
test,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/549_batch11.jpg,images/test/ansidd_549_batch11_00293.jpg,old_batch_11,0,476586a082f296cce4718f1c21474543,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/550_batch12.jpg,images/train/ansidd_550_batch12_00294.jpg,old_batch_12,0,7424f4846dbfd0bad2b76f0d806dc5f6,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/552_batch12.jpg,images/train/ansidd_552_batch12_00295.jpg,old_batch_12,0,a0d960f5e39935b9ee2d06b1c40ceee1,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/553_batch12.jpg,images/train/ansidd_553_batch12_00296.jpg,old_batch_12,0,9c1f5c27f5df09da1b2606c7a33f1116,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/554_batch12.jpg,images/train/ansidd_554_batch12_00297.jpg,old_batch_12,0,6bc6304ac645169416134d3705068d41,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/556_batch12.jpg,images/train/ansidd_556_batch12_00298.jpg,old_batch_12,0,71d95a45912be977553b8b660d9f2876,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/557_batch12.jpg,images/train/ansidd_557_batch12_00299.jpg,old_batch_12,0,dc9698d1e0991d4e3602713155e378b1,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/558_batch12.jpg,images/train/ansidd_558_batch12_00300.jpg,old_batch_12,0,d606ec36fa88bf4afc60711be2e9b410,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/559_batch12.jpg,images/train/ansidd_559_batch12_00301.jpg,old_batch_12,0,d15002fffd4801d89fc36aa8db25d1d7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/55_batch2.jpg,images/train/ansidd_55_batch2_00302.jpg,old_batch_2,0,a0d0a76346285236933b0971e69178e5,2
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/560_batch12.jpg,images/train/ansidd_560_batch12_00303.jpg,old_batch_12,0,c0331fec3e4a5e062c92d688507943f7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/565_batch12.jpg,images/train/ansidd_565_batch12_00304.jpg,old_batch_12,0,af17ab9e0311b9882f96550ec446eab5,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/566_batch12.jpg,images/train/ansidd_566_batch12_00305.jpg,old_batch_12,0,960e69b9020fe201a7d2dd7680447ee7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/568_batch12.jpg,images/train/ansidd_568_batch12_00306.jpg,old_batch_12,0,533995b85315f5d95caa8e5c85acfa5e,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/569_batch12.jpg,images/train/ansidd_569_batch12_00307.jpg,old_batch_12,0,b5c7cffe78008883f2db0f3306a3ed8a,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/571_batch12.jpg,images/train/ansidd_571_batch12_00308.jpg,old_batch_12,0,9da90818c52d494e9fb2bade7ae9c47e,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/576_batch12.jpg,images/train/ansidd_576_batch12_00309.jpg,old_batch_12,0,83cd99e542411c658b421569ae9f3e7d,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/577_batch12.jpg,images/train/ansidd_577_batch12_00310.jpg,old_batch_12,0,60afc2dec4918939e2509b1b8a633fd3,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/578_batch12.jpg,images/train/ansidd_578_batch12_00311.jpg,old_batch_12,0,e0abbfd233b8bd4c70a0e07e21a1f39b,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/57_batch2.jpg,images/train/ansidd_57_batch2_00312.jpg,old_batch_2,0,c282798d4f6653b8165daa0b927592ba,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/580_batch12.jpg,images/train/ansidd_580_batch12_00313.jpg,old_batch_12,0,d2870530b215291831873bf794619049,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/582_batch12.jpg,images/train/ansidd_582_batch12_00314.jpg,old_batch_12,0,65c73cd8a3fdc6b3ea9a9fdaa6716756,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/583_batch12.jpg,images/train/ansidd_583_batch12_00315.jpg,old_batch_12,0,761c8616a59418385780e4d7b7bbec10,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/585_batch12.jpg,images/train/ansidd_585_batch12_00316.jpg,old_batch_12,0,b77263f186eb579a46674eb920edfa28,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/586_batch12.jpg,images/train/ansidd_586_batch12_00317.jpg,old_batch_12,0,2fca2e4adcaa25481ba758f4343bb314,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/589_batch12.jpg,images/train/ansidd_589_batch12_00318.jpg,old_batch_12,0,0fa94df16b892996aca4d795aa7fb8e3,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/590_batch12.jpg,images/train/ansidd_590_batch12_00319.jpg,old_batch_12,0,5f41364f99955da30ca6529c67dc6bf6,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/591_batch12.jpg,images/train/ansidd_591_batch12_00320.jpg,old_batch_12,0,48daef78c9183055c27922fc28fb427d,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/595_batch12.jpg,images/train/ansidd_595_batch12_00321.jpg,old_batch_12,0,a17c795cf17a0f29c5267ed2b3ffc999,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/596_batch12.jpg,images/train/ansidd_596_batch12_00322.jpg,old_batch_12,0,c091990c87d82b19625d6051b243acd7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/59_batch2.jpg,images/train/ansidd_59_batch2_00323.jpg,old_batch_2,0,265ad8f67d4ef6657361c31be4ddc87e,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/600_batch13.jpg,images/train/ansidd_600_batch13_00324.jpg,old_batch_13,0,badda90539fb12ec053654afb3ee9544,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/603_batch13.jpg,images/train/ansidd_603_batch13_00325.jpg,old_batch_13,0,dddbaf745433508970acaddd5efaee96,10
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/604_batch13.jpg,images/train/ansidd_604_batch13_00326.jpg,old_batch_13,0,38bf6691f7aef4df0fc4377caa17ce6e,10
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/605_batch13.jpg,images/train/ansidd_605_batch13_00327.jpg,old_batch_13,0,0cec2925dbf463f016557eeb1def95ae,10
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/607_batch13.jpg,images/train/ansidd_607_batch13_00328.jpg,old_batch_13,0,752f7b3909779299f05cf694a4c1c387,9
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/608_batch13.jpg,images/train/ansidd_608_batch13_00329.jpg,old_batch_13,0,2138ca9881c8f1eabcfdbe6b8be4e0d3,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/609_batch13.jpg,images/train/ansidd_609_batch13_00330.jpg,old_batch_13,0,66dcb501e99865c45a3a208f69b22a21,9
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/60_batch2.jpg,images/train/ansidd_60_batch2_00331.jpg,old_batch_2,0,d932d9d49f2157d30c56dae4b2ef4a48,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/610_batch13.jpg,images/train/ansidd_610_batch13_00332.jpg,old_batch_13,0,98f86bb0f0a0fddf6ea7073abbabda15,9
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/611_batch13.jpg,images/train/ansidd_611_batch13_00333.jpg,old_batch_13,0,5ccf0bd5c0fbfbccf148592a86d54651,10
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/612_batch13.jpg,images/train/ansidd_612_batch13_00334.jpg,old_batch_13,0,2891adbfb14fc5a2d520bda5c8a222c1,9
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/613_batch13.jpg,images/train/ansidd_613_batch13_00335.jpg,old_batch_13,0,3e0487f4d283db9419fb071772fb7f7c,9
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/616_batch13.jpg,images/train/ansidd_616_batch13_00336.jpg,old_batch_13,0,5988e4c0c3112b5b512705d076ae2770,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/618_batch13.jpg,images/train/ansidd_618_batch13_00337.jpg,old_batch_13,0,a0bcd1731f8b7ea19c6be140d8d0f4ae,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/619_batch13.jpg,images/train/ansidd_619_batch13_00338.jpg,old_batch_13,0,587474cbae8580dcde171ebff5da4146,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/61_batch2.jpg,images/train/ansidd_61_batch2_00339.jpg,old_batch_2,0,b2085ac1774f46cc1ebbfbea1a531f35,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/620_batch13.jpg,images/train/ansidd_620_batch13_00340.jpg,old_batch_13,0,99879d702baeb9934beb591ae03168da,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/621_batch13.jpg,images/train/ansidd_621_batch13_00341.jpg,old_batch_13,0,1bd0a7a0a23db36fbde5e2671dcf4f85,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/623_batch13.jpg,images/train/ansidd_623_batch13_00342.jpg,old_batch_13,0,b03c0e8879d5a68fd8bcd210b371ea95,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/624_batch13.jpg,images/train/ansidd_624_batch13_00343.jpg,old_batch_13,0,3eba6475448c2ab07230d13bd59fdfab,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/626_batch13.jpg,images/train/ansidd_626_batch13_00344.jpg,old_batch_13,0,d4dbbf4d416beda84fb4cf10bdd2d4a5,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/627_batch13.jpg,images/train/ansidd_627_batch13_00345.jpg,old_batch_13,0,0baf56bd3dfcf94e6dd1bb62dffb8f43,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/628_batch13.jpg,images/train/ansidd_628_batch13_00346.jpg,old_batch_13,0,8723d109230d3b99940292ee4043231b,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/62_batch2.jpg,images/train/ansidd_62_batch2_00347.jpg,old_batch_2,0,0411fecd2b521e59b9d3bcbdd4b7bc55,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/631_batch13.jpg,images/train/ansidd_631_batch13_00348.jpg,old_batch_13,0,5be4893ccd474f222482c2299fe8c509,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/632_batch13.jpg,images/train/ansidd_632_batch13_00349.jpg,old_batch_13,0,852761c130596dbde8e45adac8fa405f,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/634_batch13.jpg,images/train/ansidd_634_batch13_00350.jpg,old_batch_13,0,39789c8ba207b738f7bfe463d7864552,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/636_batch13.jpg,images/train/ansidd_636_batch13_00351.jpg,old_batch_13,0,f4ab1c928a4e082da5a3d35eccf75749,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/637_batch13.jpg,images/train/ansidd_637_batch13_00352.jpg,old_batch_13,0,6c1a71788e4f6a59040d89fd1b3ad83c,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/639_batch13.jpg,images/train/ansidd_639_batch13_00353.jpg,old_batch_13,0,bab926644583baa137fa17ce53ce0e1a,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/63_batch2.jpg,images/train/ansidd_63_batch2_00354.jpg,old_batch_2,0,9c1341d54823c91bed314fc5b75c2c2d,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/643_batch13.jpg,images/train/ansidd_643_batch13_00355.jpg,old_batch_13,0,90d808f7c5b3d7c3eaa3738e33f867a0,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/644_batch13.jpg,images/train/ansidd_644_batch13_00356.jpg,old_batch_13,0,10d203925efd55f1733457c9635a5a77,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/648_batch13.jpg,images/train/ansidd_648_batch13_00357.jpg,old_batch_13,0,14d031a5c4c59d022e279bd9a012702e,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/649_batch13.jpg,images/train/ansidd_649_batch13_00358.jpg,old_batch_13,0,1a29f6dd03ca445ab1874ca99cae3711,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/650_batch14.jpg,images/train/ansidd_650_batch14_00359.jpg,old_batch_14,0,2a6cad865aeaf7808f9c309e7a309d04,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/651_batch14.jpg,images/train/ansidd_651_batch14_00360.jpg,old_batch_14,0,72b9ce48f67ae3e8bb4afbe524ce32bd,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/652_batch14.jpg,images/train/ansidd_652_batch14_00361.jpg,old_batch_14,0,9b1da2933a15c35cebfc5517d5fc4e73,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/653_batch14.jpg,images/train/ansidd_653_batch14_00362.jpg,old_batch_14,0,eb39ea580463bc3257d07c6841be246c,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/654_batch14.jpg,images/train/ansidd_654_batch14_00363.jpg,old_batch_14,0,cf933b90dcc1fac9fea793a5594a00a6,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/658_batch14.jpg,images/train/ansidd_658_batch14_00364.jpg,old_batch_14,0,271faea3fbe65760da08781b01beacb0,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/659_batch14.jpg,images/train/ansidd_659_batch14_00365.jpg,old_batch_14,0,dc06268af0dc81245b6b822c79e772a1,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/660_batch14.jpg,images/train/ansidd_660_batch14_00366.jpg,old_batch_14,0,b20f6735d2e5d1f7fefefe0bc41564d8,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/661_batch14.jpg,images/train/ansidd_661_batch14_00367.jpg,old_batch_14,0,62fad5901cc3f8a3c313a2984a5e73f8,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/663_batch14.jpg,images/train/ansidd_663_batch14_00368.jpg,old_batch_14,0,ebc9034b42d4281221834d54e39d3dba,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/667_batch14.jpg,images/train/ansidd_667_batch14_00369.jpg,old_batch_14,0,31b7df965cd104711ce480289f53dcf9,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/668_batch14.jpg,images/train/ansidd_668_batch14_00370.jpg,old_batch_14,0,ca9415247d294741045da74df03bd0f7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/66_batch2.jpg,images/train/ansidd_66_batch2_00371.jpg,old_batch_2,0,cff630cfc6c81f24a4f48d7ba20fa52a,1
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/670_batch14.jpg,images/train/ansidd_670_batch14_00372.jpg,old_batch_14,0,2d645e0cfe35820fac8bc97d6b9505f7,5
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/672_batch14.jpg,images/train/ansidd_672_batch14_00373.jpg,old_batch_14,0,ba5a4332b6785f694509c6a9aa7e6fbe,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/675_batch14.jpg,images/train/ansidd_675_batch14_00374.jpg,old_batch_14,0,a699256b5bc25c4175fed5f31d92aa97,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/676_batch14.jpg,images/train/ansidd_676_batch14_00375.jpg,old_batch_14,0,c87f5df2fb1635863c5f4df0e8636401,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/677_batch14.jpg,images/train/ansidd_677_batch14_00376.jpg,old_batch_14,0,c7d1eaee3e9d8cde700032066b74a89f,4
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/678_batch14.jpg,images/train/ansidd_678_batch14_00377.jpg,old_batch_14,0,764f09afb89531e8674e9a5274b677a2,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/680_batch14.jpg,images/train/ansidd_680_batch14_00378.jpg,old_batch_14,0,b9403949f92a1afbeb8ecfe2de4ddfe1,7
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/681_batch14.jpg,images/train/ansidd_681_batch14_00379.jpg,old_batch_14,0,feb1a74776114e9b2c3b125b3ec89001,8
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/682_batch14.jpg,images/train/ansidd_682_batch14_00380.jpg,old_batch_14,0,00a90694ff9ff62f822a77e489d27a51,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/683_batch14.jpg,images/train/ansidd_683_batch14_00381.jpg,old_batch_14,0,8299ea5cdbcfa4a805728c66688e018f,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/684_batch14.jpg,images/train/ansidd_684_batch14_00382.jpg,old_batch_14,0,d89ff0958c1ad8bc83264eeb0c742dbd,6
train,ansidd,/home/win98/my_projects/yoloproj/armorproj/datasets/armor/images/train/686_batch14.jpg,images/train/ansidd_686_batch14_00383.jpg,old_batch_14,0,a449c26c8172bb3825a8112b710b6c86,7
